anime_id,title,type,score,members,favorites,genres,themes,demographics,studios
46095,Vivy: Fluorite Eye's Song,tv,8.41,505769,10208,"['Action', 'Sci-Fi', 'Suspense']","['Music', 'Time Travel']",[],['Wit Studio']
513,Tenkuu no Shiro Laputa,movie,8.26,465366,4072,"['Adventure', 'Award Winning', 'Fantasy', 'Romance', 'Sci-Fi']",[],[],['Studio Ghibli']
10162,Usagi Drop,tv,8.36,483033,5984,['Slice of Life'],"['Childcare', 'Iyashikei']",['Josei'],['Production I.G']
10863,Steins;Gate: Oukoubakko no Poriomania,special,8.29,426513,803,"['Comedy', 'Sci-Fi']",['Time Travel'],[],['White Fox']
11597,Nisemonogatari,tv,8.14,715137,3864,"['Comedy', 'Ecchi', 'Mystery', 'Supernatural']",[],[],['Shaft']
51535,Shingeki no Kyojin: The Final Season - Kanketsu-hen,special,9.04,462550,9683,"['Action', 'Drama', 'Suspense']","['Gore', 'Military', 'Survival']",['Shounen'],['MAPPA']
13125,Shinsekai yori,tv,8.28,760398,21842,"['Drama', 'Fantasy', 'Horror', 'Mystery', 'Sci-Fi', 'Suspense']",['Psychological'],[],['A-1 Pictures']
7791,K-On!!,tv,8.17,673633,14333,"['Award Winning', 'Comedy']","['CGDCT', 'Music', 'School']",[],['Kyoto Animation']
48316,Kage no Jitsuryokusha ni Naritakute!,tv,8.32,503728,10847,"['Action', 'Comedy', 'Fantasy']","['Isekai', 'Reincarnation']",[],['Nexus']
38003,Bungou Stray Dogs 3rd Season,tv,8.22,592671,4895,"['Action', 'Mystery', 'Supernatural']","['Adult Cast', 'Organized Crime', 'Super Power']",['Seinen'],['Bones']
2236,Toki wo Kakeru Shoujo,movie,8.11,771872,5796,"['Award Winning', 'Drama', 'Romance', 'Sci-Fi']","['School', 'Time Travel']",[],['Madhouse']
14813,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,tv,8.01,1383988,28047,"['Comedy', 'Romance']","['Love Polygon', 'School']",[],"[""Brain's Base""]"
39247,Kobayashi-san Chi no Maid Dragon S,tv,8.29,526974,5761,"['Fantasy', 'Slice of Life']",[],[],['Kyoto Animation']
572,Kaze no Tani no Nausicaä,movie,8.36,360571,4989,"['Adventure', 'Award Winning', 'Fantasy']",[],[],['Topcraft']
40052,Great Pretender,tv,8.22,624119,9558,"['Action', 'Adventure', 'Mystery']",['Adult Cast'],[],['Wit Studio']
33050,Fate/stay night Movie: Heaven's Feel - III. Spring Song,movie,8.68,328939,7815,"['Action', 'Fantasy', 'Supernatural']",[],[],['ufotable']
12365,Bakuman. 3rd Season,tv,8.53,322792,2927,"['Comedy', 'Drama', 'Romance']",['Otaku Culture'],['Shounen'],['J.C.Staff']
7054,Kaichou wa Maid-sama!,tv,8.01,1210811,22436,"['Comedy', 'Romance']",['School'],['Shoujo'],['J.C.Staff']
22135,Ping Pong the Animation,tv,8.62,378345,15361,"['Award Winning', 'Drama', 'Sports']",[],['Seinen'],['Tatsunoko Production']
15417,Gintama': Enchousen,tv,9.03,312220,2968,"['Action', 'Comedy', 'Sci-Fi']","['Gag Humor', 'Historical', 'Parody', 'Samurai']",['Shounen'],['Sunrise']
2167,Clannad,tv,8.0,1379703,27321,"['Drama', 'Romance', 'Supernatural']",['School'],[],['Kyoto Animation']
20507,Noragami,tv,7.95,2094249,32844,"['Action', 'Fantasy']",['Mythology'],['Shounen'],['Bones']
35790,Tate no Yuusha no Nariagari,tv,7.97,1514011,25328,"['Action', 'Adventure', 'Drama', 'Fantasy']",['Isekai'],[],['Kinema Citrus']
5,Cowboy Bebop: Tengoku no Tobira,movie,8.38,363968,1477,"['Action', 'Sci-Fi']","['Adult Cast', 'Space']",[],['Bones']
40787,Josee to Tora to Sakana-tachi,movie,8.41,389911,5755,"['Drama', 'Romance']",['Visual Arts'],[],['Bones']
41084,Made in Abyss: Retsujitsu no Ougonkyou,tv,8.66,396372,5396,"['Adventure', 'Drama', 'Fantasy', 'Mystery', 'Sci-Fi']","['Gore', 'Survival']",[],['Kinema Citrus']
45,Rurouni Kenshin: Meiji Kenkaku Romantan,tv,8.29,481905,10003,"['Action', 'Adventure', 'Comedy', 'Romance']","['Historical', 'Samurai']",['Shounen'],"['Gallop', 'Studio Deen']"
7674,Bakuman.,tv,8.19,606486,9379,"['Comedy', 'Drama', 'Romance']",['Otaku Culture'],['Shounen'],['J.C.Staff']
1519,Black Lagoon: The Second Barrage,tv,8.17,501041,3037,['Action'],"['Adult Cast', 'Organized Crime']",['Seinen'],['Madhouse']
10030,Bakuman. 2nd Season,tv,8.35,345753,1368,"['Comedy', 'Drama', 'Romance']",['Otaku Culture'],['Shounen'],['J.C.Staff']
47194,Summertime Render,tv,8.5,458414,7630,"['Mystery', 'Supernatural', 'Suspense']",['Time Travel'],['Shounen'],['OLM']
14513,Magi: The Labyrinth of Magic,tv,8.02,1014487,9093,"['Action', 'Adventure', 'Fantasy']",[],['Shounen'],['A-1 Pictures']
2025,Darker than Black: Kuro no Keiyakusha,tv,8.06,922752,16499,"['Action', 'Mystery', 'Sci-Fi']",['Super Power'],[],['Bones']
39783,5-toubun no Hanayome ∬,tv,8.07,674937,11329,"['Comedy', 'Romance']","['Harem', 'School']",['Shounen'],['Bibury Animation Studios']
35788,Shokugeki no Souma: San no Sara,tv,8.0,944001,2633,"['Ecchi', 'Gourmet']",['School'],['Shounen'],['J.C.Staff']
34240,Shelter (Music),music,8.31,319707,2422,['Sci-Fi'],['Music'],[],['A-1 Pictures']
889,Black Lagoon,tv,8.03,968923,17974,['Action'],"['Adult Cast', 'Organized Crime']",['Seinen'],['Madhouse']
42249,Tokyo Revengers,tv,7.98,1173035,24986,"['Action', 'Drama', 'Supernatural']","['Delinquents', 'Time Travel']",['Shounen'],['LIDENFILMS']
5258,Hajime no Ippo: New Challenger,tv,8.66,271071,1730,['Sports'],['Combat Sports'],['Shounen'],['Madhouse']
269,Bleach,tv,7.92,1878216,69927,"['Action', 'Adventure', 'Fantasy']",[],['Shounen'],['Pierrot']
33206,Kobayashi-san Chi no Maid Dragon,tv,7.96,1192782,16825,"['Fantasy', 'Slice of Life']",[],[],['Kyoto Animation']
35557,Houseki no Kuni,tv,8.39,439642,12827,"['Action', 'Drama', 'Fantasy', 'Mystery']",['Anthropomorphic'],['Seinen'],['Orange']
6594,Katanagatari,tv,8.31,548257,10782,"['Action', 'Adventure', 'Romance']","['Historical', 'Martial Arts']",[],['White Fox']
31964,Boku no Hero Academia,tv,7.89,2908788,53438,['Action'],"['School', 'Super Power']",['Shounen'],['Bones']
223,Dragon Ball,tv,7.96,998144,15154,"['Action', 'Adventure', 'Comedy', 'Fantasy']","['Martial Arts', 'Super Power']",['Shounen'],['Toei Animation']
35851,Sayonara no Asa ni Yakusoku no Hana wo Kazarou,movie,8.4,408607,7092,"['Drama', 'Fantasy']",[],[],['P.A. Works']
227,FLCL,ova,8.03,793119,29261,"['Action', 'Avant Garde', 'Comedy', 'Sci-Fi']","['Mecha', 'Parody', 'Psychological']",[],"['Gainax', 'Production I.G']"
34096,Gintama.,tv,8.98,300977,2660,"['Action', 'Comedy', 'Sci-Fi']","['Gag Humor', 'Historical', 'Parody', 'Samurai']",['Shounen'],['Bandai Namco Pictures']
28805,Bakemono no Ko,movie,8.25,411284,3127,"['Adventure', 'Fantasy']","['Anthropomorphic', 'Isekai']",[],['Studio Chizu']
9617,K-On! Movie,movie,8.35,319379,2699,"['Award Winning', 'Comedy']","['CGDCT', 'Music']",[],['Kyoto Animation']
38408,Boku no Hero Academia 4th Season,tv,7.9,1650739,8192,['Action'],"['School', 'Super Power']",['Shounen'],['Bones']
30015,ReLIFE,tv,7.97,998176,9742,"['Drama', 'Romance']",['School'],[],['TMS Entertainment']
14713,Kamisama Hajimemashita,tv,8.1,629140,14658,"['Comedy', 'Fantasy', 'Romance']",['Mythology'],['Shoujo'],['TMS Entertainment']
29803,Overlord,tv,7.91,1525938,25407,"['Action', 'Adventure', 'Fantasy']",['Isekai'],[],['Madhouse']
35062,Mahoutsukai no Yome,tv,8.06,887707,11757,"['Drama', 'Fantasy', 'Romance']",['Mythology'],['Shounen'],['Wit Studio']
36946,Dragon Ball Super: Broly,movie,8.16,378346,2895,"['Action', 'Adventure', 'Fantasy']","['Martial Arts', 'Super Power']",['Shounen'],['Toei Animation']
25013,Akatsuki no Yona,tv,8.03,822797,15725,"['Action', 'Adventure', 'Fantasy', 'Romance']",[],['Shoujo'],['Pierrot']
51096,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e 2nd Season,tv,8.13,537993,7659,"['Drama', 'Suspense']","['Psychological', 'School']",[],['Lerche']
37095,"Violet Evergarden: Kitto ""Ai"" wo Shiru Hi ga Kuru no Darou",special,8.33,314186,856,"['Drama', 'Fantasy']",[],[],['Kyoto Animation']
1889,Higurashi no Naku Koro ni Kai,tv,8.18,468751,7299,"['Mystery', 'Supernatural', 'Suspense']","['Gore', 'Psychological']",[],['Studio Deen']
34798,Yuru Camp△,tv,8.27,466045,10675,['Slice of Life'],"['CGDCT', 'Iyashikei']",[],['C-Station']
14719,JoJo no Kimyou na Bouken (TV),tv,7.89,1589584,36086,"['Action', 'Adventure', 'Supernatural']",['Vampire'],['Shounen'],['David Production']
6045,Kimi ni Todoke,tv,8.0,901233,13081,"['Drama', 'Romance']",['School'],['Shoujo'],['Production I.G']
48661,JoJo no Kimyou na Bouken Part 6: Stone Ocean,ona,8.17,460568,6830,"['Action', 'Adventure', 'Supernatural']",[],['Shounen'],['David Production']
3786,Evangelion: 3.0+1.0 Thrice Upon a Time,movie,8.6,352411,7013,"['Action', 'Award Winning', 'Drama', 'Sci-Fi', 'Suspense']","['Mecha', 'Psychological']",[],['Khara']
6675,Redline,movie,8.28,362633,5403,"['Action', 'Sci-Fi']","['Adult Cast', 'Racing']",[],['Madhouse']
185,Initial D First Stage,tv,8.33,358800,11357,"['Action', 'Drama']",['Racing'],['Seinen'],"['Gallop', 'Studio Comet']"
25537,Fate/stay night Movie: Heaven's Feel - I. Presage Flower,movie,8.17,436148,2488,"['Action', 'Fantasy', 'Supernatural']",[],[],['ufotable']
35466,ReLIFE: Kanketsu-hen,special,8.2,374836,1735,"['Drama', 'Romance']",['School'],[],['TMS Entertainment']
32615,Youjo Senki,tv,7.96,877792,11866,"['Action', 'Fantasy']","['Isekai', 'Military', 'Reincarnation']",[],['Nut']
46569,Jigokuraku,tv,8.16,537088,5950,"['Action', 'Adventure', 'Fantasy']","['Gore', 'Historical']",['Shounen'],['MAPPA']
6114,Rainbow: Nisha Rokubou no Shichinin,tv,8.48,383565,8282,"['Drama', 'Suspense']","['Delinquents', 'Historical']",['Seinen'],['Madhouse']
4081,Natsume Yuujinchou,tv,8.31,523622,15353,"['Drama', 'Slice of Life', 'Supernatural']","['Iyashikei', 'Mythology']",['Shoujo'],"[""Brain's Base""]"
467,Koukaku Kidoutai: Stand Alone Complex,tv,8.42,387190,8458,"['Action', 'Award Winning', 'Sci-Fi']","['Adult Cast', 'Detective', 'Mecha', 'Military']",['Seinen'],['Production I.G']
35968,Wotaku ni Koi wa Muzukashii,tv,7.94,938778,11232,['Romance'],"['Adult Cast', 'Otaku Culture', 'Workplace']",[],['A-1 Pictures']
339,Serial Experiments Lain,tv,8.09,730354,26266,"['Avant Garde', 'Award Winning', 'Drama', 'Mystery', 'Sci-Fi', 'Supernatural']",['Psychological'],[],['Triangle Staff']
1604,Katekyo Hitman Reborn!,tv,8.13,546221,15858,"['Action', 'Comedy']","['Organized Crime', 'Super Power']",['Shounen'],['Artland']
17265,Log Horizon,tv,7.92,1088262,10215,"['Action', 'Adventure', 'Fantasy']","['Adult Cast', 'Video Game']",[],['Satelight']
44,Rurouni Kenshin: Meiji Kenkaku Romantan - Tsuioku-hen,ova,8.71,270356,6185,"['Action', 'Drama', 'Romance']","['Adult Cast', 'Historical', 'Martial Arts', 'Samurai']",['Shounen'],['Studio Deen']
15335,Gintama Movie 2: Kanketsu-hen - Yorozuya yo Eien Nare,movie,8.91,231506,2088,"['Action', 'Comedy', 'Sci-Fi']","['Gag Humor', 'Historical', 'Parody', 'Samurai', 'Time Travel']",['Shounen'],['Sunrise']
37171,Asobi Asobase,tv,8.19,455771,6327,['Comedy'],"['Gag Humor', 'School']",['Seinen'],['Lerche']
25681,Kamisama Hajimemashita◎,tv,8.21,389161,2977,"['Comedy', 'Fantasy', 'Romance']",['Mythology'],['Shoujo'],['TMS Entertainment']
7785,Yojouhan Shinwa Taikei,tv,8.56,433462,17776,"['Award Winning', 'Comedy', 'Mystery', 'Romance']","['Psychological', 'Time Travel']",[],['Madhouse']
37675,Overlord III,tv,7.92,863873,5291,"['Action', 'Adventure', 'Fantasy']",['Isekai'],[],['Madhouse']
36296,Hinamatsuri (TV),tv,8.14,492348,4318,"['Comedy', 'Supernatural']","['Childcare', 'Organized Crime']",['Seinen'],['feel.']
36949,Shokugeki no Souma: San no Sara - Tootsuki Ressha-hen,tv,7.96,697361,1402,"['Ecchi', 'Gourmet']",['School'],['Shounen'],['J.C.Staff']
585,Mimi wo Sumaseba,movie,8.22,343151,4734,"['Drama', 'Romance']",[],['Shoujo'],['Studio Ghibli']
50709,Lycoris Recoil,tv,8.19,436704,7514,['Action'],[],[],['A-1 Pictures']
19647,Hajime no Ippo: Rising,tv,8.6,245049,1215,['Sports'],['Combat Sports'],['Shounen'],"['Madhouse', 'MAPPA']"
12531,Sakamichi no Apollon,tv,8.31,374163,6909,"['Drama', 'Romance']","['Historical', 'Love Polygon', 'Music', 'School']",['Josei'],"['Tezuka Productions', 'MAPPA']"
32995,Yuri!!! on Ice,tv,7.9,856896,20284,"['Award Winning', 'Sports']",['Performing Arts'],[],['MAPPA']
2759,Evangelion: 1.0 You Are (Not) Alone,movie,8.0,543539,1865,"['Action', 'Award Winning', 'Drama', 'Sci-Fi']","['Mecha', 'Psychological']",[],['Khara']
232,Cardcaptor Sakura,tv,8.16,423634,12931,"['Adventure', 'Comedy', 'Drama', 'Fantasy', 'Romance']","['Mahou Shoujo', 'School']",['Shoujo'],['Madhouse']
27775,Plastic Memories,tv,7.91,912108,11595,"['Drama', 'Romance', 'Sci-Fi']",[],[],['Doga Kobo']
35507,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e,tv,7.86,1171755,17514,['Drama'],"['Psychological', 'School']",[],['Lerche']
5681,Summer Wars,movie,8.03,509458,3899,"['Award Winning', 'Comedy', 'Sci-Fi']",[],[],['Madhouse']
2034,Lovely★Complex,tv,8.03,569281,9870,"['Comedy', 'Romance']",['School'],['Shoujo'],['Toei Animation']
16782,Kotonoha no Niwa,movie,7.89,834042,6890,"['Award Winning', 'Drama', 'Romance']",['Visual Arts'],[],['CoMix Wave Films']
48926,"Komi-san wa, Comyushou desu.",tv,7.91,826305,11745,['Comedy'],"['Romantic Subtext', 'School']",['Shounen'],['OLM']
38668,Dorohedoro,tv,8.05,514996,8212,"['Action', 'Comedy', 'Fantasy', 'Horror']",['Gore'],['Seinen'],['MAPPA']
3588,Soul Eater,tv,7.84,1576277,26329,"['Action', 'Comedy', 'Fantasy']",['School'],['Shounen'],['Bones']
1482,D.Gray-man,tv,8.02,677000,13660,"['Action', 'Adventure', 'Fantasy']","['Mythology', 'Super Power']",['Shounen'],['TMS Entertainment']
28025,Tsukimonogatari,tv,8.09,407487,933,"['Comedy', 'Ecchi', 'Mystery', 'Supernatural']",[],[],['Shaft']
170,Slam Dunk,tv,8.54,286859,6970,['Sports'],"['School', 'Team Sports']",['Shounen'],['Toei Animation']
34822,Tsuki ga Kirei,tv,8.06,524003,7757,['Romance'],['School'],[],['feel.']
1943,Paprika,movie,8.04,516264,4470,"['Avant Garde', 'Award Winning', 'Fantasy', 'Horror', 'Mystery', 'Sci-Fi', 'Suspense']","['Adult Cast', 'Psychological']",[],['Madhouse']
48895,Overlord IV,tv,8.09,472521,6742,"['Action', 'Adventure', 'Fantasy']",['Isekai'],[],['Madhouse']
39565,Boku no Hero Academia the Movie 2: Heroes:Rising,movie,7.97,544891,1797,['Action'],['Super Power'],['Shounen'],['Bones']
42923,SK∞,tv,8.02,528496,12617,['Sports'],['Racing'],[],['Bones']
4282,Kara no Kyoukai Movie 5: Mujun Rasen,movie,8.52,232431,4531,"['Action', 'Drama', 'Mystery', 'Romance', 'Supernatural', 'Suspense']",[],[],['ufotable']
2418,Stranger: Mukou Hadan,movie,8.26,324222,2951,"['Action', 'Adventure']","['Historical', 'Samurai']",[],['Bones']
3002,Gyakkyou Burai Kaiji: Ultimate Survivor,tv,8.27,341781,9803,['Suspense'],"['Adult Cast', 'High Stakes Game', 'Psychological', 'Strategy Game']",['Seinen'],['Madhouse']
22319,Tokyo Ghoul,tv,7.79,2721331,49358,"['Action', 'Fantasy', 'Horror', 'Suspense']","['Gore', 'Psychological']",['Seinen'],['Pierrot']
10800,Chihayafuru,tv,8.18,446772,7743,"['Drama', 'Sports']","['Love Polygon', 'School', 'Strategy Game']",['Josei'],['Madhouse']
2890,Gake no Ue no Ponyo,movie,7.92,549957,3873,"['Adventure', 'Award Winning', 'Fantasy']",[],[],['Studio Ghibli']
5680,K-On!,tv,7.85,1021915,23444,['Comedy'],"['CGDCT', 'Music', 'School']",[],['Kyoto Animation']
15689,Nekomonogatari: Kuro,tv,7.93,539857,1219,"['Comedy', 'Ecchi', 'Romance', 'Supernatural']",[],[],['Shaft']
41389,Tonikaku Kawaii,tv,7.89,702181,9867,"['Comedy', 'Romance']",[],['Shounen'],['Seven Arcs']
21939,Mushishi Zoku Shou,tv,8.7,290308,1532,"['Adventure', 'Mystery', 'Slice of Life', 'Supernatural']","['Adult Cast', 'Historical', 'Iyashikei']",['Seinen'],['Artland']
37965,Kaze ga Tsuyoku Fuiteiru,tv,8.39,288254,5850,"['Drama', 'Sports']",['Adult Cast'],[],['Production I.G']
8425,Gosick,tv,8.05,531984,8163,"['Drama', 'Mystery', 'Romance']",['Historical'],[],['Bones']
934,Higurashi no Naku Koro ni,tv,7.89,785406,20896,"['Horror', 'Mystery', 'Supernatural', 'Suspense']","['Gore', 'Psychological']",[],['Studio Deen']
31478,Bungou Stray Dogs,tv,7.82,1320389,25760,"['Action', 'Mystery', 'Supernatural']","['Adult Cast', 'Organized Crime', 'Super Power']",['Seinen'],['Bones']
5300,Zoku Natsume Yuujinchou,tv,8.55,241355,1426,"['Drama', 'Slice of Life', 'Supernatural']","['Iyashikei', 'Mythology']",['Shoujo'],"[""Brain's Base""]"
44074,Shiguang Dailiren,ona,8.71,313993,9990,"['Drama', 'Supernatural']","['Adult Cast', 'Time Travel']",[],['LAN Studio']
9656,Kimi ni Todoke 2nd Season,tv,7.98,456847,1608,"['Drama', 'Romance']",['School'],['Shoujo'],['Production I.G']
39195,Beastars,tv,7.84,818658,9474,['Drama'],"['Anthropomorphic', 'Psychological', 'School']",['Shounen'],['Orange']
50631,"Komi-san wa, Comyushou desu. 2nd Season",tv,8.06,442200,3744,['Comedy'],"['Romantic Subtext', 'School']",['Shounen'],['OLM']
22145,Kuroshitsuji: Book of Circus,tv,8.07,391014,3543,"['Action', 'Comedy', 'Mystery', 'Supernatural']","['Historical', 'Mythology']",['Shounen'],['A-1 Pictures']
30346,Doukyuusei (Movie),movie,8.29,258786,5979,"['Boys Love', 'Romance']",['School'],[],['A-1 Pictures']
25835,Shirobako,tv,8.28,434335,6221,"['Award Winning', 'Comedy', 'Drama']","['Adult Cast', 'Otaku Culture', 'Workplace']",[],['P.A. Works']
10379,Natsume Yuujinchou San,tv,8.57,245221,1381,"['Drama', 'Slice of Life', 'Supernatural']","['Iyashikei', 'Mythology']",['Shoujo'],"[""Brain's Base""]"
759,Tokyo Godfathers,movie,8.27,279998,2461,"['Award Winning', 'Comedy', 'Drama']",['Childcare'],[],['Madhouse']
57,Beck,tv,8.29,329820,8229,"['Comedy', 'Drama']",['Music'],['Shounen'],['Madhouse']
16662,Kaze Tachinu,movie,8.11,316886,3147,"['Award Winning', 'Drama', 'Romance']",['Historical'],[],['Studio Ghibli']
16067,Nagi no Asu kara,tv,7.97,588319,9409,"['Drama', 'Fantasy', 'Romance']",['Love Polygon'],[],['P.A. Works']
23199,Durarara!!x2 Shou,tv,7.98,471469,983,"['Action', 'Mystery', 'Supernatural']",[],[],['Shuka']
23289,Gekkan Shoujo Nozaki-kun,tv,7.83,902089,10821,"['Comedy', 'Romance']","['Otaku Culture', 'School']",[],['Doga Kobo']
34626,Kono Subarashii Sekai ni Shukufuku wo! 2: Kono Subarashii Geijutsu ni Shukufuku wo!,ova,8.03,355125,728,"['Adventure', 'Comedy', 'Fantasy']","['Isekai', 'Parody', 'Reincarnation']",[],['Studio Deen']
14397,Chihayafuru 2,tv,8.38,228896,1606,"['Drama', 'Sports']","['Love Polygon', 'School', 'Strategy Game']",['Josei'],['Madhouse']
40911,Yuukoku no Moriarty,tv,8.16,396475,6683,"['Mystery', 'Suspense']","['Adult Cast', 'Historical', 'Psychological']",['Shounen'],['Production I.G']
32188,Steins;Gate: Kyoukaimenjou no Missing Link - Divide By Zero,special,8.25,250992,406,"['Sci-Fi', 'Suspense']",['Time Travel'],[],['White Fox']
849,Suzumiya Haruhi no Yuuutsu,tv,7.83,895044,15036,"['Award Winning', 'Comedy', 'Mystery', 'Sci-Fi']",['School'],[],['Kyoto Animation']
12859,One Piece Film: Z,movie,8.14,268760,607,"['Action', 'Adventure', 'Fantasy']",[],['Shounen'],['Toei Animation']
28297,Ore Monogatari!!,tv,7.9,651680,4972,"['Comedy', 'Romance']",[],['Shoujo'],['Madhouse']
268,Golden Boy,ova,8.04,379288,5656,"['Adventure', 'Comedy', 'Ecchi']","['Adult Cast', 'Gag Humor', 'Workplace']",['Seinen'],['APPP']
235,Detective Conan,tv,8.17,337502,14140,"['Adventure', 'Comedy', 'Mystery']",['Detective'],['Shounen'],['TMS Entertainment']
249,InuYasha,tv,7.86,771503,18031,"['Action', 'Adventure', 'Fantasy', 'Romance']","['Historical', 'Mythology', 'Time Travel']",['Shounen'],['Sunrise']
37055,Youjo Senki Movie,movie,8.23,264481,1041,"['Action', 'Fantasy']","['Isekai', 'Military', 'Reincarnation']",[],['Nut']
50346,Yofukashi no Uta,tv,8.0,526150,6943,"['Romance', 'Supernatural']",['Vampire'],['Shounen'],['LIDENFILMS']
24701,Mushishi Zoku Shou 2nd Season,tv,8.73,256673,1415,"['Adventure', 'Mystery', 'Slice of Life', 'Supernatural']","['Adult Cast', 'Historical', 'Iyashikei']",['Seinen'],['Artland']
11665,Natsume Yuujinchou Shi,tv,8.65,237984,1958,"['Drama', 'Slice of Life', 'Supernatural']","['Iyashikei', 'Mythology']",['Shoujo'],"[""Brain's Base""]"
36838,Gintama.: Shirogane no Tamashii-hen,tv,8.81,202563,1134,"['Action', 'Comedy', 'Sci-Fi']","['Gag Humor', 'Historical', 'Parody', 'Samurai']",['Shounen'],['Bandai Namco Pictures']
53273,JoJo no Kimyou na Bouken Part 6: Stone Ocean Part 3,ona,8.62,160742,2549,"['Action', 'Adventure', 'Supernatural']",[],['Shounen'],['David Production']
27821,Fate/stay night: Unlimited Blade Works Prologue,special,8.04,311474,436,"['Action', 'Fantasy', 'Supernatural']",[],[],['ufotable']
53393,Tengoku Daimakyou,tv,8.23,347329,3353,"['Adventure', 'Mystery', 'Sci-Fi']",['Survival'],['Seinen'],['Production I.G']
16049,Toaru Kagaku no Railgun S,tv,8.02,378305,3746,"['Action', 'Fantasy', 'Sci-Fi']",['Super Power'],[],['J.C.Staff']
52198,Kaguya-sama wa Kokurasetai: First Kiss wa Owaranai,movie,8.85,198897,1494,"['Comedy', 'Drama', 'Romance']",['School'],['Seinen'],['A-1 Pictures']
28999,Charlotte,tv,7.75,1550247,22390,['Drama'],"['School', 'Super Power']",[],['P.A. Works']
